PotenciaA1iz,PotenciaA2iz,PotenciaA3iz,PotenciaC1iz,PotenciaC2iz,PotenciaC3iz,PotenciaB1iz,PotenciaB2iz,PotenciaB3iz,PotenciaA1de,PotenciaA2de,PotenciaA3de,PotenciaC1de,PotenciaC2de,PotenciaC3de,PotenciaB1de,PotenciaB2de,PotenciaB3de
44.7332218684661,140.137568253381,216.078439673461,73.8377807651966,67.7087595145086,80.0453071051174,91.257830737058,48.9496616290081,253.336028440034,48.4776485444969,182.789150461681,265.728310660831,72.9243240653646,75.5991557609969,70.5464438972017,10.9946484995216,142.104748161302,122.798098524829
34.7279774415452,107.909345507169,166.710860980476,52.3251788963276,47.7555814499828,56.9031391406151,63.6565479041092,41.5334228292737,183.230545122234,37.6366618163294,140.332072900974,205.45323614594,51.6362983075246,53.7084823454575,49.7435835385371,4.41735575730962,103.201345583565,95.9939967811018
25.575863552431,78.9118913226741,122.135169431698,35.4689840677386,32.2184977049199,38.6916624228777,42.4878549260044,32.7606583862027,126.718341964661,27.7193212588943,102.355616970684,150.790796573323,34.9738475467487,36.4982692983085,33.5501446690201,0.748238237997385,71.6749568153564,71.0729993570458
17.6137798749216,53.9676888568559,83.6854473154185,22.3318965663374,20.1705408039331,24.4496319318806,26.2863575394439,24.0502455160775,81.6929677783468,19.0909217184966,69.8127880924355,103.508246652959,21.9990153923919,23.0490571156141,20.9967139516404,1.17861536722568,46.4467797659651,49.1915698502127
10.9488575114185,33.3246549474417,51.771721547447,12.656877502534,11.3579936060984,13.9137978746496,14.6120458496396,15.8200155593901,47.5392202304589,11.8675866344998,42.9963399476966,64.1455846221387,12.4545795643023,13.1079706788365,11.8182099183876,1.71497974268943,27.1847846891566,30.7147731707742
5.73886613836133,17.3543363925349,27.0113704003711,6.00881809466854,5.35054907478311,6.63731832499508,6.78184612297755,8.73620805703573,23.2710985193169,6.220742611913,22.3325825508288,33.5237728679011,5.90509295130524,6.24815284566701,5.56446009753718,1.39741898741295,13.3948928559822,16.167592388241
2.11717904268002,6.36547465905124,9.92441943288338,2.01159168048184,1.77608621426319,2.23352055324166,2.21525058954569,3.36857516022348,8.04677009726385,2.29506570593153,8.17204954751137,12.335706008785,1.97407510358006,2.10087570704513,1.84602564477569,0.678493826415028,4.66288585704802,5.98677885004367
0.242454988538027,0.723907580319203,1.13096419027734,0.202022840544994,0.176062231218118,0.226068149138293,0.214204542224415,0.405856562398324,0.847344222877729,0.262840462378034,0.926653735178478,1.40830467947757,0.197828921627577,0.212388597159875,0.182830496646007,0.10015184917471,0.495627881121842,0.688665025665012
0.242454988538023,0.723907580319192,1.13096419027732,0.202025305139834,0.176062675955588,0.226068588533002,0.214208065634513,0.405859817888732,0.847356035873587,0.26284046237803,0.926651851946434,1.40830467947755,0.197830975456607,0.212388204497713,0.182830106242804,0.100152805269156,0.495631604099248,0.688666000160208
2.11717904267999,6.36547465905114,9.92441943288322,2.01165822545465,1.77609421966391,2.2335363715439,2.21536686012985,3.36867282357904,8.04708904649285,2.2950657059315,8.17203259888865,12.3357060087848,1.97413055772406,2.10087217304333,1.84601510376769,0.678502431315576,4.66297800099616,5.98680516127596
5.73886613836133,17.3542973401425,27.011370400371,6.00910564952139,5.35058243259823,6.63738423603206,6.7823452328423,8.73664209367324,23.2725997169756,6.220742611913,22.3324413269294,33.523772867901,5.90534969670956,6.24813321143408,5.56441129444626,1.39745723226225,13.3953349654439,16.1677385588717
10.9488575114185,33.3245018636616,51.7718008644598,12.6576223551277,11.3581025893392,13.9139916625344,14.613369185629,15.8212383152689,47.5431271116908,11.8675866344998,42.995970967499,64.1455046161705,12.4552438922912,13.1079321918622,11.8180759897211,1.71508750286339,27.1859705011121,30.7151551466188
17.6137798749216,53.9674358046308,83.6855784170474,22.3333610970496,20.1708651604231,24.4500234961976,26.2891150757573,24.052881438661,81.7009403907759,19.0909217184966,69.8120259690541,103.508246652959,22.0004133535262,23.0490252992797,20.9964925213721,1.17882449951572,46.4492678409025,49.1923590759144
25.575863552431,78.9113243142068,122.135365241781,35.471321728862,32.2191439835499,38.6923537955726,42.4926825588772,32.7653820050313,126.732631895341,27.7193212588943,102.354479210719,150.790598952004,34.9762846828137,36.4982692983082,33.5498138020738,0.747860983383363,71.6794622657014,71.0742960643587
34.7279774415452,107.9082896324,166.710860980476,52.3285148798082,47.7568608787386,56.9041792557548,63.6640796987325,41.5412994850684,183.252163283384,37.6366618163294,140.329850175776,205.45323614594,51.6400512889402,53.7087480540863,49.7431212412572,4.41677377967284,103.208740247478,95.9959721897747
44.7332218684659,140.135811157063,216.07843967346,73.8422249088811,67.7110657292259,80.0467911698533,91.2689054285124,48.9613603546577,253.364803294076,48.4776485444966,182.786194846918,265.728310660829,72.9297866586434,75.5998636522299,70.5458280922099,10.9938519403066,142.115641876829,122.800947007745
56.4548038546867,177.291045492744,273.355436094355,96.2538583776679,88.3877949247924,104.230064500894,119.928194869482,59.6240859165329,328.523292222766,61.1780048284113,231.447899623931,335.891624959458,95.0873906011465,98.4756820921933,92.0902851601296,16.6602770140724,184.251188464626,154.352578029487
69.1184487291945,216.670435230899,334.480553366774,116.219775792064,106.618949908198,125.906497277782,145.287689269655,74.1539823483266,399.129470789637,74.9025991578381,282.588413495709,411.132151756724,114.791491227109,118.976128534685,111.068114825944,19.6197856756325,224.494682277487,188.780567896064
81.5441179739833,255.413323866803,394.690626754785,136.427265092083,125.083447302685,147.822080339615,171.482965295546,87.9894538665758,470.755141315372,88.3693327097008,332.883678818314,485.193881414971,134.735708002288,139.722152641551,130.285499116363,23.3240136495138,265.520395012762,222.271849907656
94.036348170902,294.150965771559,455.144956768799,155.913409750273,142.826825601479,168.985336369998,197.166514649165,102.479832602716,541.416850107721,101.910310473521,383.014841362282,559.619452409592,153.955348641704,159.771245731561,148.742320462119,26.7509963110637,306.418520374265,255.774048961138
106.493876084819,332.673006780748,515.465452212071,174.88286089665,160.050297944057,189.605257329341,222.732580626196,117.254763337675,611.643836143939,115.413451041806,432.727763579433,633.916611826393,172.655249604281,179.324566792478,166.650064457085,30.2201479449592,347.497786894058,288.940361378513
118.946939967694,371.022813627764,575.765192995032,193.169187614956,176.588018722102,209.509194082333,248.018553910503,132.49106548549,681.174327435013,128.912494679364,482.051127845935,708.239055861336,190.668333497249,198.218454047097,183.835599227347,33.6265856829366,388.679848491465,321.839931021056
