tiempo,angulosArfada,VelocidadAngularArfada,AceleracionAngularArfada
0,-1.15015193342103,NaN,NaN
0.00404146111907659,-1.15013268626757,0.014287122845923,7.07005236016239
0.00808292223815318,-1.14999796755801,0.0571400560464459,14.1348875322558
0.0121243833572298,-1.14963240268993,0.12851364885358,21.181115320698
0.0161658444763064,-1.14892093297741,0.22829078235914,28.1865418142449
0.0202073055953829,-1.14774917777085,0.356247294374611,35.1204542332796
0.0242487667144595,-1.14600393538131,0.512018531093956,41.9441532098171
0.0282902278335361,-1.14357381402671,0.69506866194441,48.6117972483638
0.0323316889526127,-1.14034999798914,0.904522781528649,54.3723643351346
0.0363731500716893,-1.13625222881932,1.12285590157233,53.6502367579052
0.0404146111907659,-1.13127835811443,1.33798578144167,52.788832353448
0.0444560723098425,-1.12544244108465,1.54937054107587,51.7987595070298
0.0484975334289191,-1.11876063298106,1.75651358057255,50.6917671389581
0.0525389945479956,-1.11125099761431,1.95896757147699,49.4804378487163
0.0565804556670722,-1.10293330225516,2.15633720536453,48.1778819794553
0.0606219167861488,-1.0938288038971,2.34828072880121,46.7974448474846
0.0646633779052254,-1.08396003164914,2.53451033913899,45.3524372597633
0.068704839024302,-1.07335056965006,2.71479155154661,43.855896943716
0.0727463001433786,-1.06202484439386,2.88894167319869,42.3203858947932
0.0767877612624552,-1.05000791977315,3.05682753562432,40.7578261317148
0.0808292223815318,-1.03732530252279,3.21836264163784,39.1793741096274
0.0848706835006083,-1.02400276011724,3.37350388040255,37.595332190745
0.0889121446196849,-1.01006615257173,3.52224795471467,36.0150941657807
0.0929536057387615,-0.995541279042571,3.66462765036299,34.4471208629047
0.0969950668578381,-0.980453739631019,3.8007080601792,32.8989413409017
0.101036527976915,-0.964828812377726,3.93058285671665,31.3771749809138
0.105077989095991,-0.948691345093107,4.0543706886841,29.8875698945341
0.109119450215068,-0.932065661402155,4.17221175831748,28.435053379687
0.113160911334144,-0.914975480184764,4.28426462050088,27.0237906085935
0.117202372453221,-0.897443847457479,4.39070323008129,25.6572482622253
0.121243833572298,-0.879493079660993,4.4917142516665,24.3382603826136
0.125285294691374,-0.861144717280797,4.58749463628,23.0690942600812
0.129326755810451,-0.842420397830436,4.67656430051987,19.7760078926128
0.133368216929527,-0.82337564665688,4.74400529639643,13.6644178343316
0.137409678048604,-0.804107180787782,4.78753537928893,7.94062648617264
0.141451139167681,-0.78470851345258,4.80868748493879,2.58691801835934
0.145492600286757,-0.765267118148229,4.80891509217465,-2.41809600390095
0.149534061405834,-0.745864776379319,4.78957984558715,-7.09829573714383
0.15357552252491,-0.726577966401029,4.75194349117596,-11.4790956431005
0.157616983643987,-0.707478277291999,4.69716327234687,-15.5866849831265
0.161658444763064,-0.688632835914515,4.62629004143495,-19.4474389494961
0.16569990588214,-0.670104737107593,4.54026845126916,-23.0874739150457
0.169741367001217,-0.651953469815506,4.43993869437217,-26.5323224809519
0.173782828120293,-0.634235333815054,4.32603934992974,-29.8067069210939
0.17782428923937,-0.617003843316308,4.19921097878859,-32.9343927851327
0.181865750358446,-0.600310115025119,4.06000017409968,-35.9381075405352
0.185907211477523,-0.584203239321943,3.90886383035842,-38.839512046409
0.1899486725966,-0.568730634078028,3.74617343750426,-41.6592152872076
0.193990133715676,-0.553935947173557,3.57522444190852,-41.9484497025154
0.198031594834753,-0.539825853880394,3.40830242144322,-40.675153292226
0.202073055953829,-0.52638027078147,3.24630549089311,-39.509424433586
0.206114517072906,-0.513580144188652,3.0888191963943,-38.4414359255345
0.210155978191983,-0.501408018413779,2.93546641256781,-37.4625133813832
0.214197439311059,-0.489847893871494,2.78590301274627,-36.5649770631693
0.218238900430136,-0.478885101463312,2.6398141241737,-35.7420096686674
0.222280361549212,-0.46850619107697,2.49691087332283,-34.9875452931942
0.226321822668289,-0.45869883238225,2.3569275437084,-34.2961757728176
0.230363283787366,-0.449451726389454,2.21961908230108,-33.6630713777649
0.234404744906442,-0.44075452647186,2.08475890164692,-33.0839134191581
0.238446206025519,-0.432597767748725,1.95213693366565,-32.554836798838
0.242487667144595,-0.42497280388831,1.82155789828952,-32.0723809008249
0.246529128263672,-0.417871750527025,1.69283975596171,-31.6334475162783
0.250570589382749,-0.411287434616029,1.56581231780845,-31.2352647285506
0.254612050501825,-0.405213349104182,1.44031599124162,-30.8753558739118
0.258653511620902,-0.399643612449395,1.31620064200287,-30.551512846603
0.262694972739978,-0.394572932521519,1.19332455635558,-30.2617731416072
0.266736433859055,-0.389996574521141,1.07155348936912,-30.00440013081
0.270777894978131,-0.385910332591527,0.950759787102096,-29.7778661526214
0.274819356097208,-0.38231050484706,0.830821572042622,-29.5808380652716
0.278860817216285,-0.379193871581806,0.711621982454869,-29.4121649727085
0.282902278335361,-0.376557676457389,0.593048457354923,-29.2708678816036
0.286943739454438,-0.374399610500985,0.474992059727136,-29.1561310902209
0.290985200573514,-0.372710516335607,0.363351686689936,-25.7671085975945
0.295026661692591,-0.371442321862916,0.266748186269758,-22.0438444336524
0.299068122811668,-0.370534211287637,0.185140515885105,-18.3447484996558
0.303109583930744,-0.369925755625681,0.11844655912407,-14.6623661232568
0.307151045049821,-0.369556800830478,0.0666114092110841,-10.9906753181457
0.311192506168897,-0.369367369358011,0.0296016997474734,-7.32503108414169
0.315233967287974,-0.369297584252382,0.00740011454575618,-3.66213150863488
0.31927542840705,-0.369287615190509,NaN,NaN
