tiempo,angulosCabeceo,VelocidadAngularCabeceo,AceleracionAngularCabeceo
0,-0.0255908578648,NaN,NaN
0.00709492559037712,-0.0255963937734148,-0.00234079146301097,-0.659851311582077
0.0141898511807542,-0.0256351454213199,-0.00936328745494198,-1.31974546794588
0.0212847767711314,-0.0257403310019502,-0.0210681391057543,-1.97979252331494
0.0283797023615085,-0.0259451767109017,-0.0374570371238779,-2.64017532798582
0.0354746279518856,-0.0262829259447108,-0.0585332241221474,-3.30114818901717
0.0425695535422627,-0.0267868520915562,-0.0843019933970064,-3.96303432332325
0.0496644791326399,-0.0274902747839717,-0.114771164151689,-4.62622169609644
0.056759404723017,-0.0284265738612331,-0.149928090048818,-5.22510751795629
0.0638543303133941,-0.0296218613882348,-0.187020607894816,-5.23117199260858
0.0709492559037713,-0.0310804806651516,-0.224160559626021,-5.23846973430333
0.0780441814941484,-0.0328027987962009,-0.261356490797239,-5.24694131249371
0.0851391070845255,-0.0347892419281863,-0.298616486507038,-5.25651633940891
0.0922340326749026,-0.0370402917067804,-0.335948093213753,-5.26711334125553
0.0993289582652798,-0.0395564811746592,-0.373358239553999,-5.27863960552985
0.106423883855657,-0.0423383901037944,-0.410853155987422,-5.29099100247805
0.113518809446034,-0.0453866397529069,-0.44843829307624,-5.30405177836883
0.120613735036411,-0.0487018870396623,-0.486118238190056,-5.31769431782741
0.127708660626788,-0.0522848181156329,-0.523896630405353,-5.33177887201388
0.134803586217165,-0.0561361413303265,-0.561776073344361,-5.34615324890505
0.141898511807543,-0.0602565795686738,-0.599758045669456,-5.3606524613512
0.14899343739792,-0.064646861944237,-0.637842808916217,-5.37509832791735
0.156088362988297,-0.0693077148280233,-0.67602931231027,-5.38929902077542
0.163183288578674,-0.0742398521901168,-0.714315094169466,-5.4030485540774
0.170278214169051,-0.0794439652283437,-0.752696179443072,-5.41612620530041
0.177373139759428,-0.0849207112548067,-0.791166972882674,-5.42829586099909
0.184468065349805,-0.0906707018073128,-0.829720147274647,-5.43930527721478
0.191562990940182,-0.0966944899484212,-0.868346526090177,-5.44888524346008
0.19865791653056,-0.102992556709972,-0.907034959825062,-5.45674863770158
0.205752842120937,-0.10956529663547,-0.945772195206394,-5.46258935808485
0.212847767711314,-0.116413002366474,-0.984542736335527,-5.46608111526025
0.219942693301691,-0.123535848212134,-1.02332869671488,-5.46687606704981
0.227037618892068,-0.130933509900978,-1.06172615563377,-5.19428919894144
0.234132544482445,-0.138591394881877,-1.09615980530763,-4.51135433145714
0.241227470072822,-0.146476350044235,-1.12572907390157,-3.82312762412198
0.248322395663199,-0.15455373347522,-1.15039802836098,-3.13009034046912
0.255417321253576,-0.16278866174959,-1.1701347023487,-2.43287670671962
0.262512246843954,-0.17114604178185,-1.18491212095529,-1.73225639948364
0.269607172434331,-0.179590609485912,-1.19470919192012,-1.02911445839051
0.276702098024708,-0.188086974231836,-1.19951144572384,-0.324428801124642
0.283797023615085,-0.196599667968554,-1.19931160817792,0.380754478329598
0.290891949205462,-0.205093197769978,-1.19410999046345,1.08534783305634
0.297986874795839,-0.213532100460194,-1.18391468304545,1.78825078554822
0.305081800386216,-0.221880997883123,-1.16874154160926,2.4883799840257
0.312176725976594,-0.230104651305001,-1.14861395524407,3.18470046916427
0.319271651566971,-0.238168013377472,-1.12356238965158,3.87625775218173
0.326366577157348,-0.246036276048578,-1.09362370130659,4.56221021310685
0.333461502747725,-0.253674912793314,-1.05884022235367,5.24186122064591
0.340556428338102,-0.261050932837895,-1.02011765424767,5.51132170052598
0.347651353928479,-0.268149899692188,-0.981025634892874,5.50786729139613
0.354746279518856,-0.274971624231318,-0.941968906159911,5.50142373265672
0.361841205109233,-0.281516429553005,-0.902967610755974,5.49229088165357
0.368936130699611,-0.287784774139028,-0.864039772579218,5.48076607786313
0.376031056289988,-0.293777236889875,-0.825201316329922,5.46714363731997
0.383125981880365,-0.299494502311917,-0.786466090981745,5.45171427087228
0.390220907470742,-0.304937345886355,-0.747845897635039,5.43476443164099
0.397315833061119,-0.310106619652755,-0.709350522232569,5.41657559801596
0.404410758651496,-0.315003238043252,-0.670987773569962,5.39742349939557
0.411505684241873,-0.319628164006346,-0.632763526979174,5.37757729265442
0.41860060983225,-0.323982395461718,-0.594681774004241,5.35729869799927
0.425695535422627,-0.32806695212953,-0.556744678325011,5.33684110343641
0.432790461013005,-0.331882862779228,-0.518952638117487,5.31644864751972
0.439885386603382,-0.335431152944012,-0.481304354969587,5.29635529037131
0.446980312193759,-0.338712833147656,-0.443796909399461,5.27678388316375
0.454075237784136,-0.341728887690507,-0.406425842950888,5.25794524632214
0.461170163374513,-0.344480264040999,-0.369185246767632,5.24003726664728
0.46826508896489,-0.346967862878104,-0.332067856476823,5.22324402337842
0.475360014555267,-0.34919252882866,-0.295065153141372,5.20773495291075
0.482454940145645,-0.351155041941596,-0.25816746997389,5.19366406146333
0.489549865736022,-0.352856109938631,-0.221364104440488,5.181169194464
0.496644791326399,-0.354296361278218,-0.184643435322764,5.17037137078736
0.503739716916776,-0.355476339066182,-0.147993044251136,5.16137418925781
0.510834642507153,-0.356400481329283,-0.113272073109045,4.56798850151586
0.51792956809753,-0.357094674938706,-0.0831909702775012,3.9119969122231
0.525024493687907,-0.357591938470291,-0.0577568502798734,3.25793997848205
0.532119419278284,-0.357925198233531,-0.0369580772783299,2.60524331075021
0.539214344868661,-0.358127311669665,-0.0207867624547092,1.95342656068149
0.546309270459039,-0.358231091500336,-0.00923806848319858,1.30211086824293
