Var1 Var2
0 0
0.00555780164431488 0.000845959382867554
0.0111156032886298 0.00676767506294043
0.0166734049329447 0.022840903337424
0.0222312065772595 0.0541414005035235
0.0277890082215744 0.105744922858444
0.0333468098658893 0.182727226699392
0.0389046115102042 0.290164068323571
0.0444624131545191 0.433131204028188
0.050020214798834 0.616704390110447
0.0555780164431488 0.845959277122632
0.0611358180874637 1.12499263486612
0.0666936197317786 1.45452976776681
0.0722514213760935 1.83457067582468
0.0778092230204084 2.26511535903975
0.0833670246647233 2.74616381741202
0.0889248263090382 3.27771605094147
0.094482627953353 3.85977205962812
0.100040429597668 4.49233184347197
0.105598231241983 5.175395402473
0.111156032886298 5.90896273663123
0.116713834530613 6.69303384594665
0.122271636174927 7.52760873041927
0.127829437819242 8.41268739004907
0.133387239463557 9.34826982483607
0.138945041107872 10.3343560347803
0.144502842752187 11.3709460198817
0.150060644396502 12.4580397801402
0.155618446040817 13.595637315556
0.161176247685132 14.783738626129
0.166734049329447 16.0223437118591
0.172291850973761 17.3114525727465
0.177849652618076 18.651065208791
0.183407454262391 20.0411816199928
0.188965255906706 21.4818018063517
0.194523057551021 22.9729257678678
0.200080859195336 24.5145535045411
0.205638660839651 26.1066850163716
0.211196462483966 27.7493203033593
0.21675426412828 29.4424593655042
0.222312065772595 31.1860954351313
0.22786986741691 32.978786997452
0.233427669061225 34.8158914273733
0.23898547070554 36.6923329685979
0.244543272349855 38.6030358648287
0.25010107399417 40.5429243597684
0.255658875638485 42.5069226971198
0.2612166772828 44.4899551205858
0.266774478927114 46.4869458738691
0.272332280571429 48.4928192006724
0.277890082215744 50.5024993446987
0.283447883860059 52.5109105496507
0.289005685504374 54.5129770592312
0.294563487148689 56.5036231171429
0.300121288793004 58.4777729670888
0.305679090437319 60.4303508527715
0.311236892081634 62.3562810178939
0.316794693725948 64.2504877061587
0.322352495370263 66.1078951612688
0.327910297014578 67.923427626927
0.333468098658893 69.6920321877394
0.339025900303208 71.4104231374629
0.344583701947523 73.0783103120292
0.350141503591838 74.6956937114383
0.355699305236153 76.2625733356902
0.361257106880468 77.7789491847849
0.366814908524782 79.2448212587224
0.372372710169097 80.6601895575028
0.377930511813412 82.0250540811259
0.383488313457727 83.3394148295918
0.389046115102042 84.6032718029006
0.394603916746357 85.8166250010522
0.400161718390672 86.9794744240465
0.405719520034987 88.0918200718837
0.411277321679301 89.1536619445637
0.416835123323616 90.1650000420865
0.422392924967931 91.1258343644521
0.427950726612246 92.0361649116605
0.433508528256561 92.8959916837117
0.439066329900876 93.7053146806057
0.444624131545191 94.4641339023425
0.450181933189506 95.1724493489222
0.455739734833821 95.8302610203446
0.461297536478135 96.4375689166098
0.46685533812245 96.9943730377179
0.472413139766765 97.5006733836688
0.47797094141108 97.9564699544624
0.483528743055395 98.3617627500989
0.48908654469971 98.7165517705782
0.494644346344025 99.0208370159003
0.50020214798834 99.2746955741139
0.505759949632654 99.4804751939965
0.511317751276969 99.6431108853528
0.516875552921284 99.76767840448
0.522433354565599 99.8592535076754
0.527991156209914 99.9229119512362
0.533548957854229 99.9637294914596
0.539106759498544 99.9867818846427
0.544664561142859 99.9971448870828
0.550222362787174 99.9998942550772
0.555780164431488 99.9998942550772
0.561337966075803 99.9971448870828
0.566895767720118 99.9867818846427
0.572453569364433 99.9637294914596
0.578011371008748 99.9229119512362
0.583569172653063 99.8592535076754
0.589126974297378 99.76767840448
0.594684775941693 99.6431108853528
0.600242577586008 99.4804751939965
0.605800379230322 99.2746955741139
0.611358180874637 99.0208370159003
0.616915982518952 98.7165517705782
0.622473784163267 98.3617627500989
0.628031585807582 97.9564699544624
0.633589387451897 97.5006733836688
0.639147189096212 96.9943730377179
0.644704990740527 96.4375689166098
0.650262792384842 95.8302610203446
0.655820594029156 95.1724493489222
0.661378395673471 94.4641339023425
0.666936197317786 93.7053146806057
0.672493998962101 92.8959916837117
0.678051800606416 92.0361649116605
0.683609602250731 91.1258343644521
0.689167403895046 90.1650000420865
0.694725205539361 89.1536619445637
0.700283007183675 88.0918200718837
0.70584080882799 86.9794744240465
0.711398610472305 85.8166250010522
0.71695641211662 84.6032718029006
0.722514213760935 83.3394148295918
0.72807201540525 82.0250540811259
0.733629817049565 80.6601895575028
0.73918761869388 79.2448212587224
0.744745420338195 77.7789491847849
0.750303221982509 76.2625733356902
0.755861023626824 74.6956937114383
0.761418825271139 73.0783103120292
0.766976626915454 71.4104231374629
0.772534428559769 69.6920321877394
0.778092230204084 67.923427626927
0.783650031848399 66.1078951612688
0.789207833492714 64.2504877061587
0.794765635137028 62.3562810178939
0.800323436781343 60.4303508527715
0.805881238425658 58.4777729670888
0.811439040069973 56.5036231171429
0.816996841714288 54.5129770592312
0.822554643358603 52.5109105496507
0.828112445002918 50.5024993446987
0.833670246647233 48.4928192006724
0.839228048291548 46.4869458738691
0.844785849935862 44.4899551205858
0.850343651580177 42.5069226971198
0.855901453224492 40.5429243597684
0.861459254868807 38.6030358648287
0.867017056513122 36.6923329685979
0.872574858157437 34.8158914273733
0.878132659801752 32.978786997452
0.883690461446067 31.1860954351313
0.889248263090382 29.4424593655042
0.894806064734696 27.7493203033593
0.900363866379011 26.1066850163716
0.905921668023326 24.5145535045411
0.911479469667641 22.9729257678678
0.917037271311956 21.4818018063517
0.922595072956271 20.0411816199928
0.928152874600586 18.651065208791
0.933710676244901 17.3114525727465
0.939268477889216 16.0223437118591
0.94482627953353 14.783738626129
0.950384081177845 13.595637315556
0.95594188282216 12.4580397801402
0.961499684466475 11.3709460198817
