tiempo,angulosArfada
0,3.30779328262276
0.00401604312461699,3.3077845245801
0.00803208624923397,3.30772321915694
0.012048129373851,3.30755682644386
0.0160641724984679,3.30723283089615
0.0200802156230849,3.30669876936176
0.0240962587477019,3.30590227010392
0.0281123018723189,3.30479110249909
0.0321283449969359,3.30331323798622
0.0361443881215529,3.30142702629103
0.0401604312461699,3.29912590885082
0.0441764743707869,3.29641102259454
0.0481925174954038,3.29328369292515
0.0522085606200208,3.28974542524645
0.0562246037446378,3.28579789529729
0.0602406468692548,3.28144293833459
0.0642566899938718,3.27668253720936
0.0682727331184888,3.27151880938248
0.0722887762431058,3.26595399292788
0.0763048193677228,3.25999043157118
0.0803208624923397,3.25363055881114
0.0843369056169567,3.24687688116935
0.0883529487415737,3.23973196061091
0.0923689918661907,3.23219839617462
0.0963850349908077,3.22427880484618
0.100401078115425,3.21597580170174
0.104417121240042,3.20729197934123
0.108433164364659,3.19822988662252
0.112449207489276,3.18879200669715
0.116465250613893,3.17898073433695
0.12048129373851,3.16879835252776
0.124497336863127,3.15824700829214
0.128513379987744,3.14732875412093
0.132529423112361,3.13605950018408
0.136545466236978,3.12448604259813
0.140561509361595,3.11265868505505
0.144577552486212,3.10062699939126
0.148593595610829,3.08843986526615
0.152609638735446,3.07614552317032
0.156625681860063,3.0637916386946
0.160641724984679,3.05142537595922
0.164657768109296,3.03909347809176
0.168673811233913,3.02684235264488
0.17268985435853,3.01471815985648
0.176705897483147,3.00276690167267
0.180721940607764,2.9910345094769
0.184737983732381,2.97956692849813
0.188754026856998,2.96841019691023
0.192770069981615,2.95761029954371
0.196786113106232,2.94719657534106
0.200802156230849,2.93717005172715
0.204818199355466,2.92752928987986
0.208834242480083,2.91827313160765
0.2128502856047,2.90940067481596
0.216866328729317,2.90091124987747
0.220882371853934,2.89280439683706
0.224898414978551,2.88507984339851
0.228914458103168,2.87773748365458
0.232930501227785,2.87077735753633
0.236946544352402,2.86419963097015
0.240962587477019,2.85800457674259
0.244978630601636,2.8521925560842
0.248994673726253,2.84676400099268
0.25301071685087,2.84171939732444
0.257026759975487,2.83705926869075
0.261042803100104,2.83278416120068
0.265058846224721,2.8288946290979
0.269074889349338,2.82539122134148
0.273090932473955,2.82227446918333
0.277106975598572,2.81954487479512
0.281123018723189,2.81720290099734
0.285139061847806,2.81524896214094
0.289155104972423,2.81368267304073
0.29317114809704,2.81248169077504
0.297187191221657,2.81159864116616
0.301203234346274,2.8109847114433
0.305219277470891,2.8105910284354
0.309235320595508,2.8103686776427
0.313251363720125,2.81026871902771
0.317267406844742,2.81024219910814
0.321283449969359,2.81024219910814
0.325299493093976,2.81026871902771
0.329315536218593,2.8103686776427
0.33333157934321,2.8105910284354
0.337347622467827,2.8109847114433
0.341363665592444,2.81159864116616
0.345379708717061,2.81248169077504
0.349395751841678,2.81368267304073
0.353411794966295,2.81524896214094
0.357427838090912,2.81720290099734
0.361443881215529,2.81954487479512
0.365459924340146,2.82227446918333
0.369475967464763,2.82539122134148
0.37349201058938,2.8288946290979
0.377508053713997,2.83278416120068
0.381524096838614,2.83705926869075
0.385540139963231,2.84171939732444
0.389556183087848,2.84676400099268
0.393572226212465,2.8521925560842
0.397588269337082,2.85800457674259
0.401604312461699,2.86419963097015
0.405620355586316,2.87077735753633
0.409636398710933,2.87773748365458
0.41365244183555,2.88507984339851
0.417668484960167,2.89280439683706
0.421684528084784,2.90091124987747
0.425700571209401,2.90940067481596
0.429716614334018,2.91827313160765
0.433732657458635,2.92752928987986
0.437748700583252,2.93717005172716
0.441764743707869,2.94719657534106
0.445780786832486,2.95761029954371
0.449796829957103,2.96841019691023
0.45381287308172,2.97956692849813
0.457828916206337,2.9910345094769
0.461844959330954,3.00276690167267
0.46586100245557,3.01471815985648
0.469877045580188,3.02684235264488
0.473893088704805,3.03909347809176
0.477909131829421,3.05142537595922
0.481925174954038,3.0637916386946
0.485941218078655,3.07614552317032
0.489957261203272,3.08843986526615
0.493973304327889,3.10062699939126
0.497989347452506,3.11265868505505
0.502005390577123,3.12448604259813
0.50602143370174,3.13605950018408
0.510037476826357,3.14732875412093
0.514053519950974,3.15824700829214
0.518069563075591,3.16879835252776
0.522085606200208,3.17898073433695
0.526101649324825,3.18879200669715
0.530117692449442,3.19822988662252
0.534133735574059,3.20729197934123
0.538149778698676,3.21597580170174
0.542165821823293,3.22427880484618
0.54618186494791,3.23219839617462
0.550197908072527,3.23973196061091
0.554213951197144,3.24687688116935
0.558229994321761,3.25363055881114
0.562246037446378,3.25999043157118
0.566262080570995,3.26595399292788
0.570278123695612,3.27151880938248
0.574294166820229,3.27668253720936
0.578310209944846,3.28144293833459
0.582326253069463,3.28579789529729
0.58634229619408,3.28974542524645
0.590358339318697,3.29328369292515
0.594374382443314,3.29641102259454
0.598390425567931,3.29912590885082
0.602406468692548,3.30142702629103
0.606422511817165,3.30331323798622
0.610438554941782,3.30479110249909
0.614454598066399,3.30590227010392
0.618470641191016,3.30669876936176
0.622486684315633,3.30723283089615
0.62650272744025,3.30755682644386
0.630518770564867,3.30772321915694
0.634534813689484,3.3077845245801
0.638550856814101,3.30779328262276
