tiempo Var2
0 0
0.00401604312461699 0.00165850722574282
0.00803208624923397 0.0132680578059426
0.012048129373851 0.0447796950950561
0.0160641724984679 0.10614446244754
0.0200802156230849 0.207313403217852
0.0240962587477019 0.358237560760449
0.0281123018723189 0.568867978429787
0.0321283449969359 0.84915549226692
0.0361443881215529 1.20713183813931
0.0401604312461699 1.64421897867964
0.0441764743707869 2.1604169138879
0.0481925174954038 2.75572564376409
0.0522085606200208 3.43014516830822
0.0562246037446378 4.18367548752027
0.0602406468692548 5.01631660140026
0.0642566899938718 5.92806850994818
0.0682727331184888 6.91893121316404
0.0722887762431058 7.98890471104782
0.0763048193677228 9.13798900359954
0.0803208624923397 10.3661840908192
0.0843369056169567 11.6734899727068
0.0883529487415737 13.0599066492623
0.0923689918661907 14.5254341204857
0.0963850349908077 16.0700723863771
0.100401078115425 17.6938214469364
0.104417121240042 19.3966813021637
0.108433164364659 21.1786519520589
0.112449207489276 23.039733396622
0.116465250613893 24.979925635853
0.12048129373851 26.999228669752
0.124497336863127 29.0976424983189
0.128513379987744 31.2751538534959
0.132529423112361 33.5289366389704
0.136545466236978 35.8498889670875
0.140561509361595 38.2280597944927
0.144577552486212 40.6534980778316
0.148593595610829 43.1162527737497
0.152609638735446 45.6063728388925
0.156625681860063 48.1139072299057
0.160641724984679 50.6289049034347
0.164657768109296 53.141414816125
0.168673811233913 55.6414859246223
0.17268985435853 58.1191671855721
0.176705897483147 60.5645075556199
0.180721940607764 62.9675559914113
0.184737983732381 65.3183614495917
0.188754026856998 67.6069728868068
0.192770069981615 69.8234840393972
0.196786113106232 71.9614532652981
0.200802156230849 74.020311696531
0.204818199355466 76.000059333096
0.208834242480083 77.9006961749931
0.2128502856047 79.7222222222222
0.216866328729317 81.4646374747834
0.220882371853934 83.1279419326767
0.224898414978551 84.7121355959021
0.228914458103168 86.2172184644595
0.232930501227785 87.6431905383489
0.236946544352402 88.9900518175705
0.240962587477019 90.2578023021241
0.244978630601636 91.4464419920098
0.248994673726253 92.5559708872276
0.25301071685087 93.5863889877774
0.257026759975487 94.5376962936593
0.261042803100104 95.4098928048732
0.265058846224721 96.2029785214193
0.269074889349338 96.9169534432973
0.273090932473955 97.5518175705075
0.277106975598572 98.1075709030497
0.281123018723189 98.584213440924
0.285139061847806 98.9817451841304
0.289155104972423 99.3003172641397
0.29317114809704 99.5445324531304
0.297187191221657 99.724065860317
0.301203234346274 99.8488685290542
0.305219277470891 99.9288915026963
0.309235320595508 99.9740858245978
0.313251363720125 99.9944025381131
0.317267406844742 99.9997926865968
0.321283449969359 99.9997926865968
0.325299493093976 99.9944025381131
0.329315536218593 99.9740858245978
0.33333157934321 99.9288915026963
0.337347622467827 99.8488685290542
0.341363665592444 99.724065860317
0.345379708717061 99.5445324531304
0.349395751841678 99.3003172641397
0.353411794966295 98.9817451841304
0.357427838090912 98.584213440924
0.361443881215529 98.1075709030497
0.365459924340146 97.5518175705075
0.369475967464763 96.9169534432973
0.37349201058938 96.2029785214193
0.377508053713997 95.4098928048732
0.381524096838614 94.5376962936593
0.385540139963231 93.5863889877774
0.389556183087848 92.5559708872276
0.393572226212465 91.4464419920098
0.397588269337082 90.2578023021241
0.401604312461699 88.9900518175705
0.405620355586316 87.6431905383489
0.409636398710933 86.2172184644594
0.41365244183555 84.7121355959021
0.417668484960167 83.1279419326767
0.421684528084784 81.4646374747834
0.425700571209401 79.7222222222222
0.429716614334018 77.9006961749931
0.433732657458635 76.000059333096
0.437748700583252 74.020311696531
0.441764743707869 71.961453265298
0.445780786832486 69.8234840393972
0.449796829957103 67.6069728868068
0.45381287308172 65.3183614495917
0.457828916206337 62.9675559914112
0.461844959330954 60.5645075556199
0.46586100245557 58.1191671855721
0.469877045580188 55.6414859246223
0.473893088704805 53.141414816125
0.477909131829421 50.6289049034347
0.481925174954038 48.1139072299056
0.485941218078655 45.6063728388925
0.489957261203272 43.1162527737497
0.493973304327889 40.6534980778316
0.497989347452506 38.2280597944927
0.502005390577123 35.8498889670875
0.50602143370174 33.5289366389704
0.510037476826357 31.2751538534959
0.514053519950974 29.0976424983189
0.518069563075591 26.999228669752
0.522085606200208 24.979925635853
0.526101649324825 23.039733396622
0.530117692449442 21.1786519520589
0.534133735574059 19.3966813021637
0.538149778698676 17.6938214469364
0.542165821823293 16.0700723863771
0.54618186494791 14.5254341204857
0.550197908072527 13.0599066492623
0.554213951197144 11.6734899727068
0.558229994321761 10.3661840908192
0.562246037446378 9.13798900359952
0.566262080570995 7.98890471104783
0.570278123695612 6.91893121316404
0.574294166820229 5.92806850994818
0.578310209944846 5.01631660140025
0.582326253069463 4.18367548752026
0.58634229619408 3.43014516830822
0.590358339318697 2.75572564376409
0.594374382443314 2.1604169138879
0.598390425567931 1.64421897867964
0.602406468692548 1.20713183813931
0.606422511817165 0.849155492266922
0.610438554941782 0.568867978429787
0.614454598066399 0.358237560760448
0.618470641191016 0.207313403217851
0.622486684315633 0.106144462447539
0.62650272744025 0.0447796950950553
0.630518770564867 0.0132680578059426
0.634534813689484 0.00165850722574281
0.638550856814101 0
