tiempo,angulosArfada
0,-0.166200629032972
0.00404146111907659,-0.166191703643962
0.00808292223815318,-0.166129226830159
0.0121243833572298,-0.165959654926013
0.0161658444763064,-0.165629469570226
0.0202073055953829,-0.165085206812668
0.0242487667144595,-0.164273497635111
0.0282902278335361,-0.16314111954753
0.0323316889526127,-0.161635067622178
0.0363731500716893,-0.159714430339038
0.0404146111907659,-0.157373679252999
0.0444560723098425,-0.154613984775437
0.0484975334289191,-0.151436710093081
0.0525389945479956,-0.147843402340357
0.0565804556670722,-0.143835782535987
0.0606219167861488,-0.139415734327329
0.0646633779052254,-0.134585291589045
0.068704839024302,-0.129346624924871
0.0727463001433786,-0.123702027122509
0.0767877612624552,-0.117653897611798
0.0808292223815318,-0.111204725975471
0.0848706835006083,-0.104357074559782
0.0889121446196849,-0.0971135602291119
0.0929536057387615,-0.0894768353043381
0.0969950668578381,-0.0814495677191914
0.101036527976915,-0.073034420422003
0.105077989095991,-0.0642340300421704
0.109119450215068,-0.0550509848312266
0.113160911334144,-0.0454878018775684
0.117202372453221,-0.0355469035815695
0.121243833572298,-0.0252305933638802
0.125285294691374,-0.0145410305640333
0.129326755810451,-0.00348074579723932
0.133368216929527,0.0079269474083688
0.137409678048604,0.019632005357774
0.141451139167681,0.0315833238891933
0.145492600286757,0.0437305418711109
0.149534061405834,0.0560239970741543
0.15357552252491,0.0684146686709011
0.157616983643987,0.0808541085357322
0.161658444763064,0.0932943635441947
0.16569990588214,0.105687891079118
0.169741367001217,0.117987469945386
0.173782828120293,0.130146108881296
0.17782428923937,0.142116954834418
0.181865750358446,0.153853203144074
0.185907211477523,0.165308011739222
0.1899486725966,0.176434421415406
0.193990133715676,0.187187062535911
0.198031594834753,0.197546917139438
0.202073055953829,0.207515137872493
0.206114517072906,0.217093098743021
0.210155978191983,0.226281894021486
0.214197439311059,0.235082363254004
0.218238900430136,0.243495115361757
0.222280361549212,0.251520551893326
0.226321822668289,0.259158889480151
0.230363283787366,0.266410181529958
0.234404744906442,0.27327433917884
0.238446206025519,0.279751151509565
0.242487667144595,0.285840305031736
0.246529128263672,0.29154140240859
0.250570589382749,0.296853980405558
0.254612050501825,0.301777527027324
0.258653511620902,0.306311497802962
0.262694972739978,0.310455331172935
0.266736433859055,0.314208462927336
0.270777894978131,0.317570339641701
0.274819356097208,0.320540431055198
0.278860817216285,0.3231182413358
0.282902278335361,0.325303319178323
0.286943739454438,0.32709526668381
0.290985200573514,0.3284998063486
0.295026661692591,0.329555511672187
0.299068122811668,0.330312077383101
0.303109583930744,0.330819280163496
0.307151045049821,0.33112694910243
0.311192506168897,0.331284947543794
0.315233967287974,0.331343158572388
0.31927542840705,0.331351474480967
