[Tangents] cambiar
0 -11.0204706713552
0.00404146111907659 -11.0199523263342
0.00808292223815318 -11.0163239694706
0.0121243833572298 -11.0064760862917
0.0161658444763064 -10.9873007843897
0.0202073055953829 -10.9556936595119
0.0242487667144595 -10.9085563940832
0.0282902278335361 -10.8428000674768
0.0323316889526127 -10.7553496619031
0.0363731500716893 -10.6438340132196
0.0404146111907659 -10.5079380242347
0.0444560723098425 -10.3477368495929
0.0484975334289191 -10.1633180793295
0.0525389945479956 -9.95478120054293
0.0565804556670722 -9.72223698432061
0.0606219167861488 -9.46580680082614
0.0646633779052254 -9.18562186567679
0.068704839024302 -8.88182242090505
0.0727463001433786 -8.55455685390328
0.0767877612624552 -8.20398075779319
0.0808292223815318 -7.83025593663923
0.0848706835006083 -7.43354935883539
0.0889121446196849 -7.01403206183661
0.0929536057387615 -6.57187801117801
0.0969950668578381 -6.10726291642647
0.101036527976915 -5.62036300633834
0.105077989095991 -5.11135376505335
0.109119450215068 -4.58040863063658
0.113160911334144 -4.02769765668451
0.117202372453221 -3.45338613703504
0.121243833572298 -2.85763319286049
0.125285294691374 -2.24059032056973
0.129326755810451 -1.60243112466064
0.133368216929527 -0.944528161827201
0.137409678048604 -0.269792817664141
0.141451139167681 0.418807249103246
0.145492600286757 1.11835237026952
0.149534061405834 1.82596844517838
0.15357552252491 2.53882369655549
0.157616983643987 3.25412473797096
0.161658444763064 3.96911208623205
0.16569990588214 4.68105525117342
0.169741367001217 5.38724753358095
0.173782828120293 6.08500065965404
0.17782428923937 6.77163937766337
0.181865750358446 7.44449613935228
0.185907211477523 8.10090598509408
0.1899486725966 8.73820174765949
0.193990133715676 9.35381147547147
0.198031594834753 9.94667466335336
0.202073055953829 10.5168852735997
0.206114517072906 11.0645488252907
0.210155978191983 11.5897537565646
0.214197439311059 12.0925729039164
0.218238900430136 12.5730649193462
0.222280361549212 13.0312756299063
0.226321822668289 13.4672393432332
0.230363283787366 13.8809801017563
0.234404744906442 14.2725128874578
0.238446206025519 14.6418447783113
0.242487667144595 14.98897605684
0.246529128263672 15.3139012706269
0.250570589382749 15.6166102440622
0.254612050501825 15.8970890401382
0.258653511620902 16.155320870697
0.262694972739978 16.3912869532067
0.266736433859055 16.6049673118815
0.270777894978131 16.7963415207784
0.274819356097208 16.9653893863926
0.278860817216285 17.1120915672397
0.282902278335361 17.2364301279469
0.286943739454438 17.3383890254777
0.290985200573514 17.4182992580085
0.295026661692591 17.478359468242
0.299068122811668 17.5213995322723
0.303109583930744 17.5502528262362
0.307151045049821 17.5677548946679
0.311192506168897 17.5767427055196
0.315233967287974 17.5800540491964
0.31927542840705 17.5805271002703
