[Tangents] "0 0"
0 55.8052876945956
0.00709492559037712 55.804871986211
0.0141898511807542 55.8019619667091
0.0212847767711314 55.7940628058879
0.0283797023615085 55.7786779791013
0.0354746279518856 55.7533073104082
0.0425695535422627 55.7154442285894
0.0496644791326399 55.6625722294635
0.056759404723017 55.5921609505208
0.0638543303133941 55.5022143414472
0.0709492559037713 55.3923616989186
0.0780441814941484 55.2625209049462
0.0851391070845255 55.1125946709651
0.0922340326749026 54.9424703421302
0.0993289582652798 54.7520196638694
0.106423883855657 54.5410985070872
0.113518809446034 54.3095465477616
0.120613735036411 54.0571868959371
0.127708660626788 53.7838256682955
0.134803586217165 53.4892514975439
0.141898511807543 53.173234970794
0.14899343739792 52.8355279878772
0.156088362988297 52.4758630291254
0.163183288578674 52.0939523205065
0.170278214169051 51.6894868820936
0.177373139759428 51.2621354436067
0.184468065349805 50.811543208144
0.191562990940182 50.337330442112
0.19865791653056 49.8390908656901
0.205752842120937 49.3163898137848
0.212847767711314 48.7687621321886
0.219942693301691 48.195709767365
0.227037618892068 47.5967284683555
0.234132544482445 46.9724306625491
0.241227470072822 46.3249376252911
0.248322395663199 45.6565220407056
0.255417321253576 44.9695166882843
0.262512246843954 44.2663217678364
0.269607172434331 43.5494121908898
0.276702098024708 42.8213448623326
0.283797023615085 42.0847659572547
0.290891949205462 41.342418173806
0.297986874795839 40.597147912664
0.305081800386216 39.8519122966819
0.312176725976594 39.1097858999315
0.319271651566971 38.3739670034227
0.326366577157348 37.6477831354972
0.333461502747725 36.9346955892187
0.340556428338102 36.2381867379318
0.347651353928479 35.5601222935983
0.354746279518856 34.90107075955
0.361841205109233 34.2615746013859
0.368936130699611 33.6421836011859
0.376031056289988 33.0434540155211
0.383125981880365 32.4659474899628
0.390220907470742 31.9102297200445
0.397315833061119 31.3768688514847
0.404410758651496 30.8664336160177
0.411505684241873 30.3794912034078
0.41860060983225 29.9166048751339
0.425695535422627 29.4783313307791
0.432790461013005 29.0652178442532
0.439885386603382 28.6777991934981
0.446980312193759 28.3165944140952
0.454075237784136 27.9821034140087
0.461170163374513 27.6748034932985
0.46826508896489 27.3951458187383
0.475360014555267 27.1435519085876
0.482454940145645 26.9204101869621
0.489549865736022 26.7260726700543
0.496644791326399 26.5608518476018
0.503739716916776 26.4250178222849
0.510834642507153 26.31833511542
0.51792956809753 26.2380231599033
0.525024493687907 26.1804016422593
0.532119419278284 26.1417409628195
0.539214344868661 26.118277213599
0.546309270459039 26.1062241966053
0.553404196049416 26.1017829154942
