[Tangents] cambiar
0 -1.46624814977221
0.00709492559037712 -1.46656533397161
0.0141898511807542 -1.46878563984574
0.0212847767711314 -1.4748123296815
0.0283797023615085 -1.48654912425578
0.0354746279518856 -1.50590072988682
0.0425695535422627 -1.53477357128735
0.0496644791326399 -1.57507672277649
0.056759404723017 -1.62872270826556
0.0638543303133941 -1.69720763886739
0.0709492559037713 -1.78078036735114
0.0780441814941484 -1.87946192723913
0.0851391070845255 -1.99327673494464
0.0922340326749026 -2.12225238673194
0.0993289582652798 -2.26641942369666
0.106423883855657 -2.42581106432587
0.113518809446034 -2.60046290412225
0.120613735036411 -2.79041258169553
0.127708660626788 -2.99569941063492
0.134803586217165 -3.21636397637762
0.141898511807543 -3.45244769717924
0.14899343739792 -3.70399234816968
0.156088362988297 -3.97103954734201
0.163183288578674 -4.25363020216875
0.170278214169051 -4.55180391536816
0.177373139759428 -4.86559834814953
0.184468065349805 -5.19504853904823
0.191562990940182 -5.5401861762147
0.19865791653056 -5.9010388207432
0.205752842120937 -6.27762907831136
0.212847767711314 -6.66997371604544
0.219942693301691 -7.07808272112401
0.227037618892068 -7.5019375141604
0.234132544482445 -7.94070200356255
0.241227470072822 -8.39247665601556
0.248322395663199 -8.85527663611992
0.255417321253576 -9.32710327083424
0.262512246843954 -9.80594587446963
0.269607172434331 -10.2897839637249
0.276702098024708 -10.77658980487
0.283797023615085 -11.2643312282715
0.290891949205462 -11.7509746390616
0.297986874795839 -12.2344881469326
0.305081800386216 -12.7128447328541
0.312176725976594 -13.1840253661061
0.319271651566971 -13.6460219815445
0.326366577157348 -14.0968402246992
0.333461502747725 -14.5345018714061
0.340556428338102 -14.9571166895645
0.347651353928479 -15.3638575292188
0.354746279518856 -15.7547135543117
0.361841205109233 -16.1297032769792
0.368936130699611 -16.4888529662919
0.376031056289988 -16.8321957908048
0.383125981880365 -17.1597709698439
0.390220907470742 -17.4716229352091
0.397315833061119 -17.7678005051715
0.404410758651496 -18.0483560728331
0.411505684241873 -18.3133448110789
0.41860060983225 -18.5628238964949
0.425695535422627 -18.7968517547425
0.432790461013005 -19.0154873299692
0.439885386603382 -19.2187893808991
0.446980312193759 -19.4068158062795
0.454075237784136 -19.5796230023661
0.461170163374513 -19.7372652551015
0.46826508896489 -19.8797941695892
0.475360014555267 -20.0072581393826
0.482454940145645 -20.1197018579929
0.489549865736022 -20.2171658748878
0.496644791326399 -20.2996861980841
0.503739716916776 -20.3672939452537
0.510834642507153 -20.420243396599
0.51792956809753 -20.4600177605839
0.525024493687907 -20.4885088622495
0.532119419278284 -20.5076032401647
0.539214344868661 -20.5191834870381
0.546309270459039 -20.5251296333341
0.553404196049416 -20.52732023887
