[Tangents] "0 0"
0 -20.8190462819367
0.00709492559037712 -20.8198507832873
0.0141898511807542 -20.8254812276057
0.0212847767711314 -20.8407544799053
0.0283797023615085 -20.8704579105594
0.0354746279518856 -20.9193159915906
0.0425695535422627 -20.9919450926074
0.0496644791326399 -21.0927986674623
0.056759404723017 -21.2261053264169
0.0638543303133941 -21.394773611714
0.0709492559037713 -21.5983778699816
0.0780441814941484 -21.8357656462659
0.0851391070845255 -22.1056682350696
0.0922340326749026 -22.4067337470484
0.0993289582652798 -22.7375582750246
0.106423883855657 -23.0967139455344
0.113518809446034 -23.4827730907188
0.120613735036411 -23.8943281866855
0.127708660626788 -24.3300075431148
0.134803586217165 -24.7884869798356
0.141898511807543 -25.2684978902379
0.14899343739792 -25.7688321798299
0.156088362988297 -26.2883445970211
0.163183288578674 -26.8259529592774
0.170278214169051 -27.3806367364685
0.177373139759428 -27.9514343969584
0.184468065349805 -28.5374398600472
0.191562990940182 -29.1377983370698
0.19865791653056 -29.7517017866943
0.205752842120937 -30.3783841598054
0.212847767711314 -31.0171165665755
0.219942693301691 -31.6672024628703
0.227037618892068 -32.3279408709623
0.234132544482445 -32.9974356682418
0.241227470072822 -33.6723564438082
0.248322395663199 -34.3495038960777
0.255417321253576 -35.0259002998497
0.262512246843954 -35.6987706276888
0.269607172434331 -36.3655251220754
0.276702098024708 -37.0237434537012
0.283797023615085 -37.6711604452961
0.290891949205462 -38.3056532375402
0.297986874795839 -38.9252297096208
0.305081800386216 -39.5280179306308
0.312176725976594 -40.1122564008294
0.319271651566971 -40.6762848376168
0.326366577157348 -41.218535265529
0.333461502747725 -41.7375231795456
0.340556428338102 -42.2319197527175
0.347651353928479 -42.7016548315195
0.354746279518856 -43.1475562920025
0.361841205109233 -43.5704166610197
0.368936130699611 -43.9709745420924
0.376031056289988 -44.3499194780538
0.383125981880365 -44.7078960156114
0.390220907470742 -45.0455071106678
0.397315833061119 -45.3633169865636
0.404410758651496 -45.6618535364624
0.411505684241873 -45.9416103445306
0.41860060983225 -46.2030483873465
0.425695535422627 -46.446597466368
0.432790461013005 -46.6726574137001
0.439885386603382 -46.8815991064229
0.446980312193759 -47.0737653190095
0.454075237784136 -47.2494714386462
0.461170163374513 -47.4090060643444
0.46826508896489 -47.5526315074618
0.475360014555267 -47.680584208499
0.482454940145645 -47.7930750827033
0.489549865736022 -47.8902898050302
0.496644791326399 -47.9723890433008
0.503739716916776 -48.0395086469122
0.510834642507153 -48.091985943235
0.51792956809753 -48.1313538095211
0.525024493687907 -48.1595264308505
0.532119419278284 -48.1783946253129
0.539214344868661 -48.1898327192516
0.546309270459039 -48.195704413753
0.553404196049416 -48.1978673410047
