[Tangents] cambiar
0 0
0.00404146111907659 1.69019759762074e-06
0.00808292223815318 1.35215807809659e-05
0.0121243833572298 4.56353351357601e-05
0.0161658444763064 0.000108172646247728
0.0202073055953829 0.000211274699702593
0.0242487667144595 0.000365082681086081
0.0282902278335361 0.000579737775983915
0.0323316889526127 0.000865379479784223
0.0363731500716893 0.00122990439566309
0.0404146111907659 0.00167454467766918
0.0444560723098425 0.00219930032580249
0.0484975334289191 0.00280417134006302
0.0525389945479956 0.00348915772045078
0.0565804556670722 0.00425425946696577
0.0606219167861488 0.00509947657960797
0.0646633779052254 0.0060248090583774
0.068704839024302 0.00703025690327405
0.0727463001433786 0.00811582011429792
0.0767877612624552 0.00928149869144902
0.0808292223815318 0.0105272926347273
0.0848706835006083 0.0118532019441329
0.0889121446196849 0.0132592266196657
0.0929536057387615 0.0147453666613256
0.0969950668578381 0.0163116220691129
0.101036527976915 0.0179579928430273
0.105077989095991 0.019684478983069
0.109119450215068 0.0214910804892378
0.113160911334144 0.0233777973615339
0.117202372453221 0.0253446295999573
0.121243833572298 0.0273915772045078
0.125285294691374 0.0295186401751856
0.129326755810451 0.0317257103393444
0.133368216929527 0.034008474312715
0.137409678048604 0.0363571559923928
0.141451139167681 0.0387616141927921
0.145492600286757 0.0412117077283271
0.149534061405834 0.0436972954134122
0.15357552252491 0.0462082360624616
0.157616983643987 0.0487343884898896
0.161658444763064 0.0512656115101104
0.16569990588214 0.0537917639375384
0.169741367001217 0.0563027045865878
0.173782828120293 0.0587882922716729
0.17782428923937 0.061238385807208
0.181865750358446 0.0636428440076072
0.185907211477523 0.0659915256872851
0.1899486725966 0.0682742896606557
0.193990133715676 0.0704813598248144
0.198031594834753 0.0726084227954922
0.202073055953829 0.0746553704000427
0.206114517072906 0.0766222026384661
0.210155978191983 0.0785089195107622
0.214197439311059 0.080315521016931
0.218238900430136 0.0820420071569727
0.222280361549212 0.0836883779308872
0.226321822668289 0.0852546333386744
0.230363283787366 0.0867407733803344
0.234404744906442 0.0881467980558671
0.238446206025519 0.0894727073652727
0.242487667144595 0.090718501308551
0.246529128263672 0.0918841798857021
0.250570589382749 0.092969743096726
0.254612050501825 0.0939751909416226
0.258653511620902 0.094900523420392
0.262694972739978 0.0957457405330342
0.266736433859055 0.0965108422795492
0.270777894978131 0.097195828659937
0.274819356097208 0.0978006996741975
0.278860817216285 0.0983254553223308
0.282902278335361 0.0987700956043369
0.286943739454438 0.0991346205202158
0.290985200573514 0.0994202622240161
0.295026661692591 0.0996349173189139
0.299068122811668 0.0997887253002974
0.303109583930744 0.0998918273537523
0.307151045049821 0.0999543646648642
0.311192506168897 0.099986478419219
0.315233967287974 0.0999983098024024
0.31927542840705 0.1
