[Tangents] cambiar
0 -155.898851583837
0.00404146111907659 -155.897748803176
0.00808292223815318 -155.890029989696
0.0121243833572298 -155.869084665617
0.0161658444763064 -155.828320453839
0.0202073055953829 -155.76118382588
0.0242487667144595 -155.661188802732
0.0282902278335361 -155.521953105409
0.0323316889526127 -155.33724205253
0.0363731500716893 -155.10245717368
0.0404146111907659 -154.817475374446
0.0444560723098425 -154.483101959051
0.0484975334289191 -154.100262555199
0.0525389945479956 -153.669992143002
0.0565804556670722 -153.193423303647
0.0606219167861488 -152.671773973147
0.0646633779052254 -152.106334974363
0.068704839024302 -151.498457578911
0.0727463001433786 -150.849541321806
0.0767877612624552 -150.161022258313
0.0808292223815318 -149.434361816687
0.0848706835006083 -148.671036364465
0.0889121446196849 -147.872527571377
0.0929536057387615 -147.040313620195
0.0969950668578381 -146.175861288676
0.101036527976915 -145.280618901863
0.105077989095991 -144.356010134424
0.109119450215068 -143.403428627413
0.113160911334144 -142.424233372543
0.117202372453221 -141.419744809296
0.121243833572298 -140.391241575538
0.125285294691374 -139.339957850176
0.129326755810451 -138.267133371416
0.133368216929527 -137.175949507294
0.137409678048604 -136.071947735303
0.141451139167681 -134.960485968818
0.145492600286757 -133.846576070033
0.149534061405834 -132.734903774004
0.15357552252491 -131.629850961977
0.157616983643987 -130.535519386018
0.161658444763064 -129.455755132027
0.16569990588214 -128.394173267989
0.169741367001217 -127.354182259338
0.173782828120293 -126.339007845674
0.17782428923937 -125.351716165376
0.181865750358446 -124.395235989952
0.185907211477523 -123.472379991018
0.1899486725966 -122.58586501247
0.193990133715676 -121.738191893627
0.198031594834753 -120.929743099392
0.202073055953829 -120.159367934732
0.206114517072906 -119.42597470373
0.210155978191983 -118.728563269127
0.214197439311059 -118.066216922209
0.218238900430136 -117.438095185542
0.222280361549212 -116.84342742446
0.226321822668289 -116.281507163082
0.230363283787366 -115.751687016984
0.234404744906442 -115.253374168125
0.238446206025519 -114.786026318783
0.242487667144595 -114.349148070641
0.246529128263672 -113.942287682942
0.250570589382749 -113.565034170261
0.254612050501825 -113.217014706031
0.258653511620902 -112.897892302712
0.262694972739978 -112.607363743583
0.266736433859055 -112.345157744621
0.270777894978131 -112.111033327984
0.274819356097208 -111.904778391252
0.278860817216285 -111.726208458863
0.282902278335361 -111.575165604261
0.286943739454438 -111.451517533048
0.290985200573514 -111.354739566172
0.295026661692591 -111.282077375285
0.299068122811668 -111.23004647199
0.303109583930744 -111.195184530539
0.307151045049821 -111.174044977943
0.311192506168897 -111.163191354064
0.315233967287974 -111.159192962038
0.31927542840705 -111.158621776867
