[Tangents] cambiar
0 -65.8988515838369
0.00404146111907659 -65.8977488031758
0.00808292223815318 -65.8900299896964
0.0121243833572298 -65.8690846656172
0.0161658444763064 -65.8283204538385
0.0202073055953829 -65.7611838258802
0.0242487667144595 -65.6611888027319
0.0282902278335361 -65.5219531054088
0.0323316889526127 -65.3372420525298
0.0363731500716893 -65.1024571736801
0.0404146111907659 -64.8174753744461
0.0444560723098425 -64.4831019590514
0.0484975334289191 -64.1002625551992
0.0525389945479956 -63.6699921430021
0.0565804556670722 -63.1934233036474
0.0606219167861488 -62.6717739731468
0.0646633779052254 -62.1063349743631
0.068704839024302 -61.4984575789111
0.0727463001433786 -60.849541321806
0.0767877612624552 -60.1610222583126
0.0808292223815318 -59.4343618166874
0.0848706835006083 -58.6710363644652
0.0889121446196849 -57.8725275713774
0.0929536057387615 -57.0403136201951
0.0969950668578381 -56.1758612886759
0.101036527976915 -55.2806189018632
0.105077989095991 -54.3560101344242
0.109119450215068 -53.4034286274131
0.113160911334144 -52.4242333725429
0.117202372453221 -51.419744809296
0.121243833572298 -50.391241575538
0.125285294691374 -49.3399578501762
0.129326755810451 -48.2671333714158
0.133368216929527 -47.1759495072942
0.137409678048604 -46.071947735303
0.141451139167681 -44.9604859688176
0.145492600286757 -43.8465760700328
0.149534061405834 -42.7349037740039
0.15357552252491 -41.6298509619771
0.157616983643987 -40.5355193860177
0.161658444763064 -39.4557551320267
0.16569990588214 -38.3941732679886
0.169741367001217 -37.3541822593382
0.173782828120293 -36.3390078456735
0.17782428923937 -35.3517161653755
0.181865750358446 -34.3952359899523
0.185907211477523 -33.4723799910185
0.1899486725966 -32.5858650124702
0.193990133715676 -31.7381918936265
0.198031594834753 -30.9297430993924
0.202073055953829 -30.1593679347317
0.206114517072906 -29.42597470373
0.210155978191983 -28.7285632691274
0.214197439311059 -28.0662169222088
0.218238900430136 -27.438095185542
0.222280361549212 -26.8434274244601
0.226321822668289 -26.2815071630817
0.230363283787366 -25.7516870169844
0.234404744906442 -25.2533741681247
0.238446206025519 -24.7860263187826
0.242487667144595 -24.349148070641
0.246529128263672 -23.9422876829422
0.250570589382749 -23.5650341702613
0.254612050501825 -23.2170147060309
0.258653511620902 -22.8978923027122
0.262694972739978 -22.6073637435833
0.266736433859055 -22.3451577446207
0.270777894978131 -22.1110333279844
0.274819356097208 -21.9047783912524
0.278860817216285 -21.7262084588632
0.282902278335361 -21.5751656042611
0.286943739454438 -21.4515175330483
0.290985200573514 -21.354739566172
0.295026661692591 -21.282077375285
0.299068122811668 -21.2300464719903
0.303109583930744 -21.1951845305394
0.307151045049821 -21.1740449779431
0.311192506168897 -21.1631913540639
0.315233967287974 -21.1591929620384
0.31927542840705 -21.1586217768674
