//              Time(s)       Force[Z](Revolution:3)-ArfadaCaso1.iaa(N) Force[Y](Revolution:3)-ArfadaCaso1.iaa(N) Force[X](Revolution:3)-ArfadaCaso1.iaa(N) Force(Revolution:3)-ArfadaCaso1.iaa(N) Moment[Z](Revolution:3)-ArfadaCaso1.iaa(N.mm) Moment[Y](Revolution:3)-ArfadaCaso1.iaa(N.mm) Moment[X](Revolution:3)-ArfadaCaso1.iaa(N.mm) Moment(Revolution:3)-ArfadaCaso1.iaa(N.mm) Force[Z](Spherical:5)-ArfadaCaso1.iaa(N) Force[Y](Spherical:5)-ArfadaCaso1.iaa(N) Force[X](Spherical:5)-ArfadaCaso1.iaa(N) Force(Spherical:5)-ArfadaCaso1.iaa(N) Moment[Z](Spherical:5)-ArfadaCaso1.iaa(N.mm) Moment[Y](Spherical:5)-ArfadaCaso1.iaa(N.mm) Moment[X](Spherical:5)-ArfadaCaso1.iaa(N.mm) Moment(Spherical:5)-ArfadaCaso1.iaa(N.mm) 
               0,09237       1,79723      -1122,16000    271,33200     1154,50000    218584,00000 -3576,33000   -16235,50000   219215,00000 -0,45201       1154,30000   -0,00556       1154,30000    0,00000       0,00000       0,00000       0,00000      
               0,09638       1,79581      -1121,18000    271,49881     1153,58000    218967,00000 -3578,79000   -16224,10000   219596,00000 -0,44610       1153,38000   -0,00546       1153,38000    0,00000       0,00000       0,00000       0,00000      
               0,10040       1,79434      -1120,17000    271,64000     1152,64000    219359,00000 -3580,89000   -16212,50000   219986,00000 -0,43993       1152,43000   -0,00535       1152,43000    0,00000       0,00000       0,00000       0,00000      
               0,10442       1,79283      -1119,14000    271,75000     1151,66000    219759,00000 -3582,57000   -16200,70000   220384,00000 -0,43350       1151,46000   -0,00524       1151,46000    0,00000       0,00000       0,00000       0,00000      
               0,10843       1,79128      -1118,09000    271,82400     1150,66000    220164,00000 -3583,75000   -16188,70000   220787,00000 -0,42682       1150,46000   -0,00513       1150,46000    0,00000       0,00000       0,00000       0,00000      
               0,11245       1,78967      -1117,01000    271,85400     1149,62000    220570,00000 -3584,33000   -16176,50000   221192,00000 -0,41986       1149,42000   -0,00501       1149,42000    0,00000      -0,00000       0,00000       0,00000      
               0,11646       1,78818      -1116,02000    271,86100     1148,65000    220997,00000 -3584,57000   -16165,60000   221616,00000 -0,41274       1148,45000   -0,00489       1148,45000    0,00000      -0,00000       0,00000       0,00000      
               0,12048       1,78578      -1114,47000    271,68200     1147,11000    221315,00000 -3582,34000   -16146,80000   221932,00000 -0,40507       1146,90000   -0,00475       1146,90000    0,00000       0,00000       0,00000       0,00000      
               0,12450       1,78771      -1115,63000    272,10800     1148,34000    222170,00000 -3588,04000   -16167,40000   222787,00000 -0,39821       1148,13000   -0,00463       1148,13000    0,00000       0,00000       0,00000       0,00000      
               0,12851       1,76842      -1103,57000    269,24500     1135,94000    220384,00000 -3550,34000   -15996,50000   220992,00000 -0,38699       1135,74000   -0,00446       1135,74000    0,00000       0,00000       0,00000       0,00000      
               0,13253       1,68193      -1049,59000    256,08670     1080,38000    210180,00000 -3376,84000   -15217,60000   210757,00000 -0,35810       1080,18000   -0,00406       1080,18000    0,00000       0,00000       0,00000       0,00000      
               0,13654       1,60886      -1004,00000    244,90600     1033,44000    201591,00000 -3229,38000   -14560,30000   202142,00000 -0,33272       1033,25000   -0,00372       1033,25000    0,00000       0,00000       0,00000       0,00000      
               0,14056       1,53218      -956,17000     233,11300     984,17700     192485,00000 -3073,78000   -13870,10000   193008,00000 -0,30816       983,99000    -0,00339       983,99000     0,00000       0,00000       0,00000       0,00000      
               0,14458       1,45718      -909,40900     221,52200     936,00100     183525,00000 -2920,83000   -13195,10000   184022,00000 -0,28518       935,81900    -0,00309       935,81900     0,00000      -0,00000       0,00000       0,00000      
               0,14859       1,38223      -862,68500     209,89100     887,85260     174506,00000 -2767,32000   -12520,40000   174976,00000 -0,26365       887,67600    -0,00281       887,67600     0,00000       0,00000       0,00000       0,00000      
               0,15261       1,30778      -816,28800     198,30000     840,03000     165484,00000 -2614,30000   -11850,10000   165928,00000 -0,24363       839,85800    -0,00256       839,85800     0,00000       0,00000       0,00000       0,00000      
               0,15663       1,23367      -770,10700     186,73200     792,42300     156440,00000 -2461,58000   -11182,50000   156859,00000 -0,22514       792,25600    -0,00233       792,25600     0,00000       0,00000       0,00000       0,00000      
               0,16064       1,15990      -724,14500     175,20000     745,03900     147378,00000 -2309,32000   -10517,80000   147771,00000 -0,20818       744,87600    -0,00213       744,87600     0,00000       0,00000       0,00000       0,00000      
               0,16466       1,08643      -678,37207     163,71000     697,84700     138294,00000 -2157,60000   -9855,46000    138662,00000 -0,19273       697,68900    -0,00196       697,68900     0,00000      -0,00000      -0,00000       0,00000      
               0,16867       1,01323      -632,76800     152,26800     650,83200     129190,00000 -2006,54000   -9195,18000    129533,00000 -0,17878       650,67800    -0,00181       650,67800     0,00000      -0,00000      -0,00000       0,00000      
               0,17269       0,94024      -587,29100     140,87800     603,95200     120061,00000 -1856,16000   -8536,37000    120379,00000 -0,16629       603,80300    -0,00169       603,80300     0,00000       0,00000       0,00000       0,00000      
               0,17671       0,86753      -541,98200     129,56100     557,25400     110921,00000 -1706,77000   -7879,63000    111214,00000 -0,15525       557,11000    -0,00159       557,11000    -0,00000       0,00000       0,00000       0,00000      
               0,18072       0,79460      -496,52700     118,25500     510,41500     101712,00000 -1557,54000   -7220,37000    101979,00000 -0,14550       510,27600    -0,00152       510,27600     0,00000      -0,00000      -0,00000       0,00000      
               0,18474       0,72329      -452,07196     107,24200     464,61900     92672,30000  -1412,22000   -6575,28000    92916,00000  -0,13737       464,48400    -0,00147       464,48400     0,00000      -0,00000      -0,00000       0,00000      
               0,18875       0,64608      -403,91700     95,41970      415,03500     82845,60000  -1256,28000   -5875,98000    83063,20000  -0,12934       414,90564    -0,00142       414,90564     0,00000       0,00000       0,00000       0,00000      
               0,19277       0,59413      -371,52900     87,38910      381,66900     76231,40000  -1150,31000   -5405,84000    76431,50000  -0,12693       381,54300    -0,00145       381,54300    -0,00000       0,00000       0,00000       0,00000      
               0,19679       0,60333      -377,37200     88,37400      387,58194     77449,30000  -1163,02000   -5492,12000    77652,50000  -0,13587       387,45500    -0,00159       387,45600     0,00000      -0,00000      -0,00000       0,00000      
               0,20080       0,60216      -376,73600     87,83065      386,83900     77326,60000  -1155,61000   -5484,04000    77529,40000  -0,14271       386,71300    -0,00170       386,71300    -0,00000       0,00000       0,00000       0,00000      
               0,20482       0,60380      -377,85100     87,69280      387,89400     77553,40000  -1153,54000   -5501,42000    77756,90000  -0,14968       387,76770    -0,00182       387,76800     0,00000       0,00000       0,00000       0,00000      
