//              Time(s)       Force[Z](Revolution:2)-ArfadaCaso1.iaa(N) Force[Y](Revolution:2)-ArfadaCaso1.iaa(N) Force[X](Revolution:2)-ArfadaCaso1.iaa(N) Force(Revolution:2)-ArfadaCaso1.iaa(N) Moment[Z](Revolution:2)-ArfadaCaso1.iaa(N.mm) Moment[Y](Revolution:2)-ArfadaCaso1.iaa(N.mm) Moment[X](Revolution:2)-ArfadaCaso1.iaa(N.mm) Moment(Revolution:2)-ArfadaCaso1.iaa(N.mm) Force[Z](Spherical:9)-ArfadaCaso1.iaa(N) Force[Y](Spherical:9)-ArfadaCaso1.iaa(N) Force[X](Spherical:9)-ArfadaCaso1.iaa(N) Force(Spherical:9)-ArfadaCaso1.iaa(N) Moment[Z](Spherical:9)-ArfadaCaso1.iaa(N.mm) Moment[Y](Spherical:9)-ArfadaCaso1.iaa(N.mm) Moment[X](Spherical:9)-ArfadaCaso1.iaa(N.mm) Moment(Spherical:9)-ArfadaCaso1.iaa(N.mm) 
               0,13253       1,82716      -1140,10000    278,20400     1173,55000    228305,00000  4399,35000    16526,10000   228945,00000 -0,35807       1173,35000    0,00650       1173,35000   -0,00000       0,00000      -0,00000       0,00000      
               0,13654       1,74783      -1090,60000    266,06300     1122,59000    218981,00000  4207,39000    15804,50000   219591,00000 -0,33269       1122,40000    0,00610       1122,40000   -0,00000       0,00000      -0,00000       0,00000      
               0,14056       1,66467      -1038,74000    253,27400     1069,18000    209109,00000  4005,23000    15048,90000   209688,00000 -0,30812       1068,99000    0,00570       1068,99000   -0,00000       0,00000      -0,00000       0,00000      
               0,14458       1,58327      -987,99000     240,69200     1016,89000    199386,00000  3806,37000    14309,60000   199935,00000 -0,28515       1016,71000    0,00533       1016,71000   -0,00000       0,00000      -0,00000       0,00000      
               0,14859       1,50188      -937,26600     228,06200     964,61500     189594,00000  3606,81000    13571,20000   190113,00000 -0,26362       964,43800     0,00497       964,43800    -0,00000      -0,00000      -0,00000       0,00000      
               0,15261       1,42101      -886,87000     215,47000     912,67100     179795,00000  3407,86000    12837,80000   180285,00000 -0,24360       912,49900     0,00463       912,49900     0,00000       0,00000      -0,00000       0,00000      
               0,15663       1,34047      -836,69000     202,89888     860,94100     169968,00000  3209,27000    12108,00000   170429,00000 -0,22511       860,77400     0,00431       860,77400    -0,00000      -0,00000      -0,00000       0,00000      
               0,16064       1,26028      -786,73000     190,36300     809,43500     160117,00000  3011,25000    11381,70000   160549,00000 -0,20815       809,27200     0,00401       809,27200    -0,00000      -0,00000      -0,00000       0,00000      
               0,16466       1,18038      -736,95900     177,86800     758,12100     150240,00000  2813,88000    10658,60000   150644,00000 -0,19270       757,96300     0,00373       757,96300    -0,00000      -0,00001      -0,00000       0,00001      
               0,16867       1,10076      -687,35800     165,42300     706,98400     140338,00000  2617,29000    9938,33000    140713,00000 -0,17876       706,83100     0,00346       706,83100    -0,00000      -0,00001      -0,00000       0,00001      
               0,17269       1,02134      -637,88200     153,03100     655,98200     130406,00000  2421,53000    9220,30000    130754,00000 -0,16627       655,83300     0,00322       655,83300    -0,00000      -0,00001      -0,00000       0,00001      
               0,17671       0,94222      -588,58100     140,71700     605,16900     120460,00000  2226,99000    8505,22000    120781,00000 -0,15523       605,02500     0,00299       605,02500    -0,00000      -0,00002      -0,00001       0,00002      
               0,18072       0,86284      -539,10900     128,41100     554,19220     110436,00000  2032,55000    7788,09000    110729,00000 -0,14548       554,05300     0,00278       554,05300    -0,00000      -0,00002      -0,00001       0,00002      
               0,18474       0,78522      -490,72600     116,42600     504,34900     100598,00000  1843,14000    7087,10000    100864,00000 -0,13735       504,21500     0,00259       504,21500    -0,00000      -0,00004      -0,00001       0,00004      
               0,18875       0,70118      -438,31400     103,55900     450,38200     89902,70000   1639,73000    6328,31000    90140,00000  -0,12932       450,25300     0,00239       450,25300    -0,00000      -0,00006      -0,00002       0,00006      
               0,19277       0,64453      -403,00600     94,80640      414,00800     82692,00000   1501,41000    5816,93000    82909,90000  -0,12692       413,88205     0,00229       413,88208     0,00000      -0,00010      -0,00003       0,00010      
